ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Is_Years_in_current_job,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
3577,Rent,-1.54175822199329,2 years,-0.11095342154390785,-1.3524570167653023,-1.2922918631474454,-0.681635555384993,-0.3409788778582933,-0.6143597576434775,0.0,debt consolidation,Short Term,-0.49552505312647843,-0.2956158205601397,5059.0,-0.4524391114618646,1,0,-0.9239031094701204,0,other,0,1,0,0
3578,Rent,-0.7117952731215152,10+ years,-0.11095342154390785,-0.879492774313631,-1.3091261204599323,-0.8429947865596046,-0.3409788778582933,-0.6146395487501285,0.0,debt consolidation,Short Term,-0.27763921509510364,-0.5584948113475696,4494.0,-0.48152811475902163,0,0,1.1640135221007732,0,other,0,1,0,0
3579,Home Mortgage,0.009199184935792729,10+ years,-0.11095342154390785,-0.879492774313631,1.9398855408500422,-1.0034003579755009,1.6647792271904904,-0.6051187898201721,1.0,debt consolidation,Long Term,1.3006219329249062,-0.7184494219165578,13910.0,1.1304989838336201,0,1,1.1640135221007732,1,other,0,1,0,0
3580,Rent,-0.8937395624757721,3 years,-0.11095342154390785,-0.879492774313631,-1.1576178046475503,-0.3359656815093574,-0.3409788778582933,-0.6162790511942531,0.0,debt consolidation,Short Term,0.6489965147295202,0.352751531985323,15571.0,0.0193260682623158,1,0,-0.6629135305237588,0,other,0,1,0,0
3581,Home Mortgage,0.3926149830618659,6 years,-0.11095342154390785,-0.879492774313631,2.0240568274124766,-0.5109304585749724,-0.3409788778582933,-0.6209100057722022,0.0,debt consolidation,Long Term,2.502042185945575,0.05893898430164003,28830.0,-0.8499888231896772,1,1,0.12005520631532639,1,other,0,1,0,0
3582,Home Mortgage,-0.41224072397617184,< 1 year,-0.11095342154390785,0.30291783181554705,-0.5515845413980213,-0.7877460978713707,-0.3409788778582933,-0.616983318402044,0.0,buy a car,Short Term,-0.508169205385294,-0.2793053996512063,11939.0,2.117347111954663,0,0,-1.445882267362844,1,other,0,1,0,0
3583,Own Home,-0.8199449486323473,5 years,-0.11095342154390785,-1.3524570167653023,-0.602087313335482,-0.2426341797897633,-0.3409788778582933,1.6441252405606812,0.0,debt consolidation,Short Term,-0.9055568478052106,-0.6671559602994983,4684.0,1.9064207209007122,1,0,-0.14093437263103534,0,other,0,1,0,0
3584,Own Home,-0.809082270079555,10+ years,-0.11095342154390785,0.5393999530413827,2.141896628599885,-0.4291064512772084,1.6647792271904904,1.4496533679126373,1.0,debt consolidation,Short Term,-0.36185830067614283,-0.9557941675568989,13648.0,-0.559098790218107,0,0,1.1640135221007732,0,other,0,1,0,0
3585,Home Mortgage,-0.05076419072211963,10+ years,-0.11095342154390785,-0.17004641063612416,-0.5684187987105084,-0.30004449726441823,-0.3409788778582933,-0.6177696181028124,0.0,debt consolidation,Long Term,-0.051173416602389776,0.5343033895509678,20060.0,-0.5784914590828784,0,1,1.1640135221007732,1,other,0,1,0,0
3586,Home Mortgage,2.5959626234518383,10+ years,-0.11095342154390785,1.4853284379447251,2.798432663786875,2.3504302814741087,-0.3409788778582933,-0.6231241426473622,0.0,debt consolidation,Long Term,2.4648999886853042,-0.07896843662492783,30567.0,-0.44274277702947895,1,1,1.1640135221007732,1,other,0,1,0,0
3587,Home Mortgage,0.4833192249149557,8 years,-0.11095342154390785,1.4853284379447251,-0.3664077109606652,-0.6449514433330816,1.6647792271904904,-0.6405032964335539,1.0,debt consolidation,Short Term,-0.288251271455181,-0.4027021702518955,18115.0,-0.5978841279476497,0,0,0.6420343642080498,1,other,0,1,0,0
3588,Rent,-0.9468991371314438,4 years,-0.11095342154390785,-0.879492774313631,-1.191286319272524,-0.2391374273411409,-0.3409788778582933,1.721139248532869,0.0,debt consolidation,Short Term,-0.4666241336777572,-0.6881907789889503,14099.0,-0.4378946098132861,1,0,-0.4019239515773971,0,other,0,1,0,0
3589,Home Mortgage,0.003046005077645896,10+ years,-0.11095342154390785,2.4312569228480676,1.485360593412895,2.1315971555075945,-0.3409788778582933,1.6722681531903347,0.0,debt consolidation,Short Term,0.2736232445459342,0.6600623590419163,22658.0,-0.4088056065161291,0,0,1.1640135221007732,1,other,0,1,0,0
3590,Home Mortgage,2.360437769289849,< 1 year,-0.11095342154390785,1.9582926803963965,-0.43374474021061293,0.4441915784369226,-0.3409788778582933,1.8563891137643742,0.0,vacation,Short Term,-1.0233055157154303,0.4869469260843405,38610.0,-0.48152811475902163,1,0,-1.445882267362844,1,other,0,1,0,0
3591,Rent,2.9568277274319157,4 years,-0.11095342154390785,-0.4065285318619598,0.8456588155383927,0.6705904051559107,-0.3409788778582933,1.550782255838929,0.0,debt consolidation,Long Term,1.3334741499545073,0.98942037574093,0.0,-0.622124964028614,0,1,-0.4019239515773971,0,other,0,1,0,0
3592,Rent,0.5797833239433462,< 1 year,-0.11095342154390785,0.7758820742672183,0.3911338681012456,0.13882972369631605,-0.3409788778582933,-0.6079194362254426,0.0,business loan,Long Term,-0.12286124414120997,0.4547760269122374,23140.0,2.041745473340685,1,1,-1.445882267362844,0,business loan,1,0,0,0
3593,Own Home,-1.2027080622563604,4 years,-0.11095342154390785,1.2488463167188895,0.576310698538602,0.5667050687732017,-0.3409788778582933,-0.6175488254730708,0.0,debt consolidation,Long Term,-0.32144217113457174,0.06400083906648144,9076.0,-0.4524391114618646,1,1,-0.4019239515773971,0,other,0,1,0,0
3594,Home Mortgage,0.4824389727788287,< 1 year,-0.11095342154390785,-0.4065285318619598,-0.2654021670857438,-0.9822291113320235,-0.3409788778582933,1.7562052646453843,0.0,home improvements,Short Term,0.6421099675171296,-1.1815528900688252,7378.0,-0.47667994754282883,0,0,-1.445882267362844,1,other,0,1,0,0
3595,Home Mortgage,1.8547903248328772,10+ years,-0.11095342154390785,-0.17004641063612416,0.07128297916399448,1.0029090424095335,-0.3409788778582933,-0.6198370799103461,0.0,debt consolidation,Short Term,0.8079515716974869,0.8917828216102114,30094.0,-0.4233501081647076,0,0,1.1640135221007732,1,other,0,1,0,0
3596,Home Mortgage,0.28618101825450604,10+ years,-0.11095342154390785,-0.4065285318619598,-0.046556822023413796,-0.5769872911953119,1.6647792271904904,0.5701737861340466,1.0,debt consolidation,Short Term,-1.3144515574664015,-0.8383591370125785,7003.0,-0.47667994754282883,0,0,1.1640135221007732,1,other,0,1,0,0
3597,Home Mortgage,0.46043266937565286,10+ years,-0.11095342154390785,1.2488463167188895,-0.8546011730227858,-0.4860717275311296,-0.3409788778582933,1.9017903466150758,0.0,debt consolidation,Short Term,-0.029271938582655737,-0.9132745875322312,23075.0,-0.6269731312448067,0,0,1.1640135221007732,1,other,0,1,0,0
3598,Rent,-0.6822111469812459,< 1 year,-0.11095342154390785,-1.3524570167653023,-2.0329991848968696,-1.15770250693562,-0.3409788778582933,-0.6150039315418602,0.0,debt consolidation,Short Term,-0.5869693685696978,-0.9696299039141321,9346.0,-0.45728727867805746,0,0,-1.445882267362844,0,other,0,1,0,0
3599,Home Mortgage,0.7106156351957575,10+ years,-0.11095342154390785,-0.879492774313631,-0.14756236589833552,-0.1363964826688902,-0.3409788778582933,-0.6193395611592508,0.0,debt consolidation,Long Term,0.620885854796975,0.42485484096895265,28995.0,-0.7481773116496276,0,1,1.1640135221007732,1,other,0,1,0,0
3600,Home Mortgage,0.6439843756741418,7 years,-0.11095342154390785,0.30291783181554705,-0.6189215706479689,-0.6352876911114343,-0.3409788778582933,1.8008162925665163,0.0,home improvements,Long Term,0.15756798988466303,-0.16963187974630933,31228.0,-0.6754548034067351,1,1,0.3810447852616881,1,other,0,1,0,0
3601,Home Mortgage,-0.5223497046941757,7 years,3.5711291518158657,2.904221165299739,0.7446532716634711,-1.4138765486979052,1.6647792271904904,2.055423861533858,0.0,debt consolidation,Short Term,0.158358249400839,-1.2973028850010075,0.0,-0.44274277702947895,0,0,0.3810447852616881,1,other,0,1,0,0
3602,Own Home,1.8091864176184733,3 years,-0.11095342154390785,1.2488463167188895,-0.046556822023413796,-0.09227382449900035,-0.3409788778582933,1.7984322874038468,0.0,debt consolidation,Long Term,1.2394332675295667,0.5641120898328116,40058.0,2.0711560818040637,1,1,-0.6629135305237588,0,other,0,1,0,0
3603,Rent,-1.6621996773146712,4 years,-0.11095342154390785,-0.6430106530877954,-1.4774686935848014,-0.34365853689632664,-0.3409788778582933,-0.6145835457488603,0.0,debt consolidation,Short Term,-0.33419921760998383,-0.30562704442838157,4776.0,-0.4669836131104431,0,0,-0.4019239515773971,0,other,0,1,0,0
3604,Rent,0.8797388608281643,10+ years,-0.11095342154390785,1.012364195493054,-0.2990706817107175,0.7444036704804671,-0.3409788778582933,-0.6155862268626453,0.0,debt consolidation,Short Term,0.312797537704943,0.7872836421315967,27898.0,-0.4669836131104431,0,0,1.1640135221007732,0,other,0,1,0,0
3605,Rent,-0.5223497046941757,4 years,-0.11095342154390785,-1.1159748955394666,-0.09705959396087466,2.35259191026053,-0.3409788778582933,-0.6195875112661158,0.0,debt consolidation,Short Term,2.0073397288194172,-1.2987889926953613,43897.0,-0.7481773116496276,0,0,-0.4019239515773971,0,other,0,1,0,0
3606,Home Mortgage,-1.2469120282227397,2 years,-0.11095342154390785,0.06643571058971146,-1.59530849477221,-0.45587250183848166,-0.3409788778582933,-0.6159198619493481,0.0,debt consolidation,Short Term,-1.3135219864322072,-0.6144001850837069,9502.0,-0.4378946098132861,0,0,-0.9239031094701204,1,other,0,1,0,0
3607,Rent,1.9182450222980345,1 year,-0.11095342154390785,0.30291783181554705,-0.8040984010853249,1.0975756677913289,-0.3409788778582933,-0.6227590981810224,0.0,debt consolidation,Short Term,1.8351760485096522,2.9409341160794504,0.0,-0.5057689508399859,1,0,-1.1848926884164823,0,other,0,1,0,0
3608,Home Mortgage,-0.29845948746186535,< 1 year,-0.11095342154390785,-0.17004641063612416,-1.1071150327100896,-0.327891362218902,-0.3409788778582933,-0.6165143210825823,0.0,debt consolidation,Long Term,0.8395619523445257,0.17603655786163772,14048.0,-0.49122444919140734,0,1,-1.445882267362844,1,other,0,1,0,0
3609,Rent,1.2366554636224203,3 years,-0.11095342154390785,0.30291783181554705,-1.6794797813346447,0.8702867586308732,-0.3409788778582933,-0.6186745333707518,0.0,debt consolidation,Short Term,2.048659012093761,1.9052786311929002,31480.0,2.038505843857162,1,0,-0.6629135305237588,0,other,0,1,0,0
3610,Home Mortgage,-0.8558121769582988,2 years,-0.11095342154390785,0.30291783181554705,1.317018020288026,0.5939797378724564,-0.3409788778582933,-0.6193367872422845,0.0,debt consolidation,Long Term,0.6862516062063874,0.410344190643074,20098.0,-0.5784914590828784,1,1,-0.9239031094701204,1,other,0,1,0,0
3611,Rent,-0.7839376764519264,3 years,-0.11095342154390785,0.06643571058971146,-0.9556067168977072,-0.6379579384358369,-0.3409788778582933,-0.6169240373177171,0.0,debt consolidation,Long Term,-0.24930276672936527,-0.07683120905755036,14343.0,-0.4863762819752145,0,1,-0.6629135305237588,0,other,0,1,0,0
3612,Home Mortgage,2.207465256763773,5 years,-0.11095342154390785,2.904221165299739,0.37429961078875906,1.491182838871715,-0.3409788778582933,-0.60025264558824,0.0,debt consolidation,Short Term,1.2341272393495282,1.6438619540042023,39907.0,-0.45728727867805746,0,0,-0.14093437263103534,1,other,0,1,0,0
3613,Rent,-0.7516362502392648,< 1 year,-0.11095342154390785,-1.1159748955394666,-0.09705959396087466,0.09235470478826206,-0.3409788778582933,-0.594502552610338,0.0,debt consolidation,Short Term,0.3978068828021581,0.38076046168411204,21819.0,-0.622124964028614,1,0,-1.445882267362844,0,other,0,1,0,0
3614,Rent,-0.7601708687764964,4 years,-0.11095342154390785,-1.588939137991138,-1.1071150327100896,0.12992889928164086,-0.3409788778582933,-0.6160162615040273,0.0,debt consolidation,Short Term,-1.313931030498755,-0.5443216180060138,13410.0,-0.4088056065161291,0,0,-0.4019239515773971,0,other,0,1,0,0
3615,Home Mortgage,-1.0393256114247822,9 years,-0.11095342154390785,0.5393999530413827,-0.31590493902320466,-0.07135688712451367,-0.3409788778582933,1.7832258976578175,0.0,debt consolidation,Short Term,-0.3600519932105977,-0.907875275783067,13306.0,-0.48152811475902163,1,0,0.9030239431544116,1,other,0,1,0,0
3616,Home Mortgage,-0.6656430595010245,1 year,-0.11095342154390785,-1.1159748955394666,-0.5684187987105084,-0.9418575148797468,-0.3409788778582933,1.7026226305526846,0.0,debt consolidation,Short Term,-0.533457509902925,-0.650733053729124,6977.0,1.9311862078767714,0,0,-1.1848926884164823,1,other,0,1,0,0
3617,Home Mortgage,-0.596405699624863,10+ years,-0.11095342154390785,1.012364195493054,0.7614875289759582,1.4728089941871356,-0.3409788778582933,-0.6189248213322596,0.0,home improvements,Short Term,-1.3140972707035818,2.044760851379641,22307.0,-0.4330464425970933,0,0,1.1640135221007732,1,other,0,1,0,0
3618,Home Mortgage,2.287582612646754,2 years,-0.11095342154390785,1.4853284379447251,0.08811723647648163,1.6054948552830433,-0.3409788778582933,-0.6233219653243577,0.0,debt consolidation,Long Term,1.7508440687120164,1.2889696921580998,0.0,2.0440370542110284,1,1,-0.9239031094701204,1,other,0,1,0,0
3619,Home Mortgage,-1.4568712986050396,2 years,-0.11095342154390785,-1.3524570167653023,-0.7704298864603513,-0.9748541425312927,-0.3409788778582933,-0.6405032964335539,0.0,debt consolidation,Short Term,-0.43162692653282136,-0.7399341832517735,10827.0,-0.4669836131104431,0,0,-0.9239031094701204,1,other,0,1,0,0
3620,Own Home,-0.6522825743529267,10+ years,-0.11095342154390785,-1.588939137991138,-0.5515845413980213,-0.9138834952907676,-0.3409788778582933,1.65499800084771,0.0,other,Short Term,-0.29310572276883334,-0.4417346947718947,8220.0,-0.49122444919140734,1,0,1.1640135221007732,0,other,0,1,0,0
3621,Rent,1.3780381135400754,10+ years,-0.11095342154390785,-0.4065285318619598,-0.43374474021061293,-0.26653925107489096,-0.3409788778582933,-0.6179001753026478,0.0,debt consolidation,Short Term,-1.3138093349462572,0.546676812309469,8815.0,-0.4524391114618646,0,0,1.1640135221007732,0,other,0,1,0,0
3622,Rent,-0.892589892060267,2 years,-0.11095342154390785,-1.588939137991138,-1.241789091209985,-1.2570738537937436,-0.3409788778582933,-0.6145793604539901,0.0,debt consolidation,Short Term,-1.0466746185509197,-1.0272225625718832,4724.0,1.935736310005902,0,0,-0.9239031094701204,0,other,0,1,0,0
3623,Rent,-0.9302126183770357,3 years,-0.11095342154390785,0.06643571058971146,0.9803328740382876,-0.7321795225968984,1.6647792271904904,-0.6033388819602203,1.0,debt consolidation,Short Term,-0.6471419860156682,-0.5979772785133326,5043.0,-0.6075804623800354,0,0,-0.6629135305237588,0,other,0,1,0,0
3624,Home Mortgage,-0.9707807603028903,5 years,-0.11095342154390785,-1.3524570167653023,-0.9387724595852204,-1.4184330849683553,-0.3409788778582933,1.7466836435000865,0.0,business loan,Short Term,-0.3593746279110183,-1.305849545961042,7157.0,-0.6366694656771924,0,0,-0.14093437263103534,1,business loan,1,0,0,0
3625,Home Mortgage,-0.9562374641407915,7 years,-0.11095342154390785,-0.879492774313631,-1.3427946350849063,-0.25013630322498953,-0.3409788778582933,-0.6145217424490723,0.0,business loan,Short Term,-0.29321861698542995,-0.5865037410463587,3846.0,-0.4378946098132861,0,0,0.3810447852616881,1,business loan,1,0,0,0
3626,Home Mortgage,-1.437811926266289,7 years,-0.11095342154390785,0.5393999530413827,-0.28223642439823066,-0.21256210873161072,-0.3409788778582933,-0.6165820423660526,0.0,debt consolidation,Short Term,-0.5067015805695385,0.49695814995258236,10257.0,-0.471831780326636,0,0,0.3810447852616881,1,other,0,1,0,0
3627,Home Mortgage,-0.3214228202369371,1 year,-0.11095342154390785,-0.879492774313631,1.754708710412686,-0.8658190434515216,1.6647792271904904,-0.6042064363971993,1.0,debt consolidation,Short Term,-0.5934043389157022,-0.6293607780553492,9799.0,1.1675610635602296,0,0,-1.1848926884164823,1,other,0,1,0,0
3628,Own Home,-1.7171580280746024,Unknown,-0.11095342154390785,-0.6430106530877954,-0.43374474021061293,-1.01548004825256,1.6647792271904904,-0.6069624804667298,1.0,debt consolidation,Short Term,-1.0080647964748937,-0.7155247947190939,9972.0,-0.5397061213533357,0,0,-1.7068718463092056,0,other,0,1,0,0
3629,Rent,-0.06006424589946175,7 years,-0.11095342154390785,-0.4065285318619598,-0.9219382022727335,0.1867670209010667,-0.3409788778582933,-0.6150026743227662,0.0,debt consolidation,Short Term,-0.034465072546097826,0.8156300288147086,7583.0,-0.4378946098132861,0,0,0.3810447852616881,0,other,0,1,0,0
3630,Rent,-1.2608812469047557,3 years,-0.11095342154390785,-1.8254212592169734,-1.1071150327100896,-1.1285840956361826,-0.3409788778582933,-0.6148193137061082,0.0,other,Short Term,-1.1334902711136798,-0.8299227124045095,6832.0,-0.8402924887572916,1,0,-0.6629135305237588,0,other,0,1,0,0
3631,Rent,0.19287429182504065,5 years,-0.11095342154390785,-1.1159748955394666,0.2901283242263245,0.22860089565004008,-0.3409788778582933,1.563964985852792,0.0,debt consolidation,Short Term,1.3974851707647609,-0.003265586475188706,4636.0,-0.4233501081647076,0,0,-0.14093437263103534,0,other,0,1,0,0
3632,Home Mortgage,-0.38016984879365723,10+ years,-0.11095342154390785,0.06643571058971146,0.02078020722653362,-0.3491897634968748,-0.3409788778582933,1.713265345319989,0.0,debt consolidation,Short Term,0.5730187069600304,0.2718743414093015,21495.0,-0.5154652852723715,0,0,1.1640135221007732,1,other,0,1,0,0
3633,Rent,-0.8873481665308498,1 year,-0.11095342154390785,-0.4065285318619598,-0.3327391963356915,0.4227024452072068,-0.3409788778582933,-0.6167118142280366,0.0,debt consolidation,Long Term,0.44894796292040307,1.3782833073421903,16488.0,-0.6560621345419637,1,1,-1.1848926884164823,0,other,0,1,0,0
3634,Home Mortgage,1.12743415756791,2 years,-0.11095342154390785,1.4853284379447251,-0.43374474021061293,0.9626646005917521,-0.3409788778582933,1.7796403700389465,0.0,debt consolidation,Short Term,0.6390618236690223,0.4635499085046291,16842.0,-0.5494024557857213,0,0,-0.9239031094701204,1,other,0,1,0,0
3635,Own Home,-0.5021421773952595,10+ years,-0.11095342154390785,0.7758820742672183,-0.1812308805233092,-0.2835143947800215,-0.3409788778582933,1.7957101396425186,0.0,debt consolidation,Short Term,-0.5403440571153156,-0.22553725348244655,27671.0,-0.47667994754282883,1,0,1.1640135221007732,0,other,0,1,0,0
3636,Home Mortgage,-0.2753433009305294,10+ years,-0.11095342154390785,-1.3524570167653023,0.2901283242263245,-0.8278633850546567,1.6647792271904904,-0.6038459094667519,1.0,medical bills,Long Term,0.49060592884453635,-1.0101247420328634,13378.0,-0.6027322951638425,0,1,1.1640135221007732,1,other,0,1,0,0
3637,Own Home,0.3121293203542507,10+ years,-0.11095342154390785,0.06643571058971146,-0.5515845413980213,0.4452088155128855,-0.3409788778582933,-0.616752000626211,0.0,debt consolidation,Long Term,1.0261760923786514,1.1506123285857683,15417.0,-0.8063553182439417,0,1,1.1640135221007732,0,other,0,1,0,0
3638,Own Home,-1.3813609740581425,< 1 year,-0.11095342154390785,-0.6430106530877954,0.6268134704760627,0.8366543578068506,-0.3409788778582933,-0.6169540765772962,0.0,major purchase,Short Term,-0.5727446972785304,0.9085431851649085,13711.0,-0.05648037228591739,1,0,-1.445882267362844,0,other,0,1,0,0
3639,Home Mortgage,-0.39200934975738255,10+ years,-0.11095342154390785,-0.6430106530877954,0.576310698538602,-0.3975721019223592,-0.3409788778582933,1.622721538866691,0.0,debt consolidation,Short Term,-0.3997907574525894,0.2221556790524149,8525.0,1.8773525408383926,0,0,1.1640135221007732,1,other,0,1,0,0
3640,Home Mortgage,2.285692881383062,10+ years,-0.11095342154390785,0.06643571058971146,-0.4842475121480738,-0.4823206658135165,-0.3409788778582933,1.7462420377270576,0.0,debt consolidation,Long Term,2.627693449017554,0.35196413235523655,21075.0,-0.8354443215410987,0,1,1.1640135221007732,1,other,0,1,0,0
3641,Home Mortgage,1.0214594547446165,10+ years,-0.11095342154390785,0.7758820742672183,0.003945949914047066,-0.3996701533915326,1.6647792271904904,1.5828050789904957,1.0,debt consolidation,Long Term,2.135700453089714,-0.36130744684163696,26617.0,-0.5881877935152641,1,1,1.1640135221007732,1,other,0,1,0,0
3642,Own Home,0.5210552512724015,10+ years,-0.11095342154390785,1.4853284379447251,1.8557142542876075,0.45601695944499104,-0.3409788778582933,1.6807842850216625,0.0,debt consolidation,Short Term,0.5752765912919618,0.010795121204926289,21444.0,-0.4185019409485148,0,0,1.1640135221007732,0,other,0,1,0,0
3643,Rent,-1.1166633654982916,3 years,-0.11095342154390785,-1.588939137991138,-1.2754576058349587,-1.2852386053344658,-0.3409788778582933,-0.6141591373036005,0.0,other,Short Term,-1.1430862795243881,-1.1760410926582203,2104.0,1.9544929937553306,1,0,-0.6629135305237588,0,other,0,1,0,0
3644,Rent,1.2272608873092132,< 1 year,-0.11095342154390785,-0.879492774313631,2.4449132602246495,-0.5320381279012022,1.6647792271904904,-0.6075482680638568,1.0,debt consolidation,Short Term,0.4016452861664414,0.08053623129829666,27748.0,1.0106230084814511,0,0,-1.445882267362844,0,other,0,1,0,0
3645,Own Home,0.5451637644507996,10+ years,-0.11095342154390785,-0.4065285318619598,1.0813384179132093,2.272929531749187,-0.3409788778582933,-0.6167933962746853,0.0,debt consolidation,Long Term,1.5248298470856887,2.985028495364291,16383.0,1.735199453300328,1,1,1.1640135221007732,0,other,0,1,0,0
3646,Home Mortgage,-0.3399103320520596,10+ years,-0.11095342154390785,0.7758820742672183,0.576310698538602,0.1441066410278735,-0.3409788778582933,-0.6021693432475407,0.0,debt consolidation,Short Term,-0.20572559912309032,0.6791849214868727,10806.0,2.0710225483189713,0,0,1.1640135221007732,1,other,0,1,0,0
3647,Rent,0.7556806486407831,3 years,-0.11095342154390785,-0.17004641063612416,0.10495149378896819,-1.4184330849683553,-0.3409788778582933,-0.6136695292033446,0.0,major purchase,Short Term,-0.31139458585747726,-1.305849545961042,26721.0,1.9652915873376327,0,0,-0.6629135305237588,0,other,0,1,0,0
3648,Home Mortgage,-0.9381731594341846,2 years,-0.11095342154390785,-1.3524570167653023,-1.3259603777724196,-0.014582342822335522,-0.3409788778582933,-0.6151500084946951,0.0,debt consolidation,Long Term,-0.10987840923260474,0.8029191490718847,12654.0,-0.7578736460820134,1,1,-0.9239031094701204,1,other,0,1,0,0
3649,Rent,-0.9045322191013297,4 years,-0.11095342154390785,0.7758820742672183,-1.1239492900225763,-0.29050789967726626,-0.3409788778582933,1.8645257864970017,0.0,debt consolidation,Short Term,-0.618241066566947,-0.7949396716963834,20338.0,-0.42819827538090044,0,0,-0.4019239515773971,0,other,0,1,0,0
3650,Home Mortgage,0.6639240001490194,10+ years,-0.11095342154390785,-0.6430106530877954,0.3911338681012456,-0.9821019566975281,-0.3409788778582933,1.6862863063836255,0.0,debt consolidation,Long Term,1.0409652347528016,-0.7168746226563849,12117.0,-0.5251616197047572,1,1,1.1640135221007732,1,other,0,1,0,0
3651,Home Mortgage,-0.873098794033406,10+ years,-0.11095342154390785,-0.6430106530877954,0.1386200084139419,0.25078937936948037,1.6647792271904904,-0.602529703025351,1.0,other,Short Term,0.6339815839221767,-0.7181119649322351,5319.0,1.3438020387542695,1,0,1.1640135221007732,1,other,0,1,0,0
3652,Rent,-0.835566377827377,5 years,-0.11095342154390785,-0.879492774313631,-0.9892752315226813,-0.9583876173641436,-0.3409788778582933,-0.6163040490881111,0.0,debt consolidation,Short Term,-1.010322680806825,-0.9713171888357459,11328.0,-0.4330464425970933,1,0,-0.14093437263103534,0,other,0,1,0,0
3653,Rent,-0.03725423402416996,7 years,-0.11095342154390785,-0.4065285318619598,0.5426421839136282,0.6248783140548289,-0.3409788778582933,-0.6192937011524392,0.0,debt consolidation,Short Term,-0.7495370404687547,0.7078687651543073,25618.0,-0.4136537737323219,0,0,0.3810447852616881,0,other,0,1,0,0
3654,Home Mortgage,0.7727308185407217,7 years,-0.11095342154390785,0.30291783181554705,-0.43374474021061293,0.313222304906702,-0.3409788778582933,1.7169169466620517,0.0,debt consolidation,Short Term,0.2773487536936209,0.5170930833505071,18409.0,-0.6318212984609995,0,0,0.3810447852616881,1,other,0,1,0,0
3655,Home Mortgage,-0.04372217363310337,8 years,-0.11095342154390785,-1.1159748955394666,0.8793273301633665,-0.9460536178180936,-0.3409788778582933,0.6773038603167418,0.0,debt consolidation,Short Term,-1.3139150006295819,-0.5987646781434189,12675.0,-0.5106171180561787,0,0,0.6420343642080498,1,other,0,1,0,0
3656,Rent,-1.3159926849927088,3 years,-0.11095342154390785,0.06643571058971146,-0.2654021670857438,-0.2631696532607639,1.6647792271904904,1.529784132616355,1.0,debt consolidation,Short Term,-0.2165634439163608,-0.18987929880567492,16449.0,-0.6706066361905423,1,0,-0.6629135305237588,0,other,0,1,0,0
3657,Rent,-0.3354683490112062,8 years,-0.11095342154390785,0.06643571058971146,0.8288245582259056,1.179018211185607,-0.3409788778582933,-0.616625877877276,0.0,other,Short Term,0.8817843893516418,0.7300284404581685,8516.0,-0.48152811475902163,0,0,0.6420343642080498,0,other,0,1,0,0
3658,Home Mortgage,1.4078518706723782,7 years,-0.11095342154390785,1.9582926803963965,-0.6862585998979166,-0.8527856934157473,-0.3409788778582933,1.9692601800248772,0.0,debt consolidation,Long Term,1.3578593007393658,-0.7514077207187474,34056.0,-0.7772663149467847,0,1,0.3810447852616881,1,other,0,1,0,0
3659,Rent,-0.667744394483158,4 years,-0.11095342154390785,0.06643571058971146,-1.1071150327100896,-0.447861759865274,-0.3409788778582933,-0.6154193601673744,0.0,debt consolidation,Short Term,-1.313550526899807,-0.646458598594369,4905.0,-0.5251616197047572,0,0,-0.4019239515773971,0,other,0,1,0,0
3660,Rent,0.6822179358476594,3 years,-0.11095342154390785,-0.17004641063612416,0.5426421839136282,0.5985573047142894,-0.3409788778582933,-0.6347532034556519,0.0,debt consolidation,Short Term,-0.7234584764349477,0.5641120898328116,16589.0,-0.4863762819752145,0,0,-0.6629135305237588,0,other,0,1,0,0
3661,Rent,-0.9911796467618341,4 years,-0.11095342154390785,-0.4065285318619598,-0.46741325483558666,-0.8480173946221713,-0.3409788778582933,-0.6040860409068414,0.0,debt consolidation,Short Term,-1.3136763444692068,-0.7446585810322922,14428.0,-0.49607261640760014,0,0,-0.4019239515773971,0,other,0,1,0,0
3662,Rent,-0.33860568453436896,3 years,-0.11095342154390785,1.2488463167188895,-1.4438001789598278,0.22128950416655688,-0.3409788778582933,-0.617042935905552,0.0,debt consolidation,Short Term,-0.04349660987382321,0.41743078731385197,14570.0,2.296082301899676,0,0,-0.6629135305237588,0,other,0,1,0,0
3663,Home Mortgage,-0.0028095852191991435,10+ years,-0.11095342154390785,2.6677390440739033,-0.7535956291478644,0.9736634764756007,-0.3409788778582933,-0.6196163285080758,0.0,debt consolidation,Long Term,-1.31358472124968,1.36478502796928,24650.0,-0.5833396262990712,0,1,1.1640135221007732,1,other,0,1,0,0
3664,Home Mortgage,-0.3645166695033983,8 years,-0.11095342154390785,0.5393999530413827,-0.6189215706479689,-0.6433620104018897,-0.3409788778582933,-0.6098361338847433,0.0,debt consolidation,Short Term,-1.014499766820898,-0.975366672647619,9867.0,-0.4233501081647076,0,0,0.6420343642080498,1,other,0,1,0,0
